key,value
46053,76686
12382,4221
23179,17158
3204,20288
4560,47656
13320,66185
5612,91614
14280,80264
43545,74980
18960,52812
10993,21184
49367,59590
32426,29860
45624,16056
45919,69065
17865,44979
12816,73798
40614,87743
23659,57213
19426,53252
39375,93120
27065,41869
28209,52792
10272,85207
18478,30551
34969,45722
25834,30199
2810,36696
36874,21120
1418,25831
25216,20537
3287,59755
12930,1835
27575,15081
13244,39178
22358,80734
45602,6916
46919,52582
32328,55684
21719,13193
25806,15704
10405,32729
19442,57344
16432,85834
28706,85170
25686,64001
6338,22116
17040,56863
3751,86283
33702,50239
31461,32130
47952,64501
39507,3143
19353,61394
4887,10741
33890,67059
30143,43283
36026,29190
4727,72266
33115,13054
2352,44316
36799,35084
21154,64468
26101,20126
21659,20387
26913,85936
24459,70578
18073,4739
20410,56370
25496,91735
39568,99068
8763,5320
46009,65020
16485,94278
11198,28379
29194,35480
12837,40765
7319,52693
29496,85582
46485,85894
27687,46194
17068,60265
37733,69011
43427,61228
41944,90315
11168,66933
1377,22258
34740,98885
32949,33371
1353,53986
2976,35866
41041,83927
19154,94739
46152,28149
47615,45776
24046,73399
49584,75018
21560,28394
16364,19947
19015,15051
48559,79555
23407,33792
23076,80164
25095,70749
6997,87144
1592,21202
42887,81704
28851,23899
25007,4782
32403,68561
26935,98596
21368,29237
10422,14074
8530,40868
38392,91048
42256,32892
11922,107
47969,81837
28129,82829
9152,19340
16899,30663
36831,39103
25909,91230
23251,84747
9827,40672
45506,22005
13492,19159
19660,85593
4479,60516
19182,18422
34913,79104
18685,4618
5556,59088
46014,22475
10823,28616
6497,46464
17560,80711
37465,38718
6512,65831
5054,16795
36585,57629
9978,76119
36142,95393
4745,57823
40648,31690
8803,34246
25049,18
2675,47386
31103,85105
17975,59916
40972,73028
17980,3442
35122,3849
12554,43189
28055,42695
18588,58812
37120,49637
31340,79643
8115,14029
4769,53938
6546,96219
42263,40541
10876,8111
42755,14702
42150,87528
15144,64850
30896,86239
16244,273
41828,71172
32744,15742
13835,5131
41786,46305
48316,38450
13616,43005
34448,61608
10353,98942
1925,1399
5279,37529
39295,3082
44230,64741
49145,21843
9587,53332
31889,23863
11673,33864
44068,80632
44473,83172
18052,72746
25441,83699
21690,96714
20246,14279
9407,83534
44161,96430
46058,73271
15746,41403
15065,98937
39450,81738
34896,14943
20158,39960
28121,28587
28002,4232
35472,53833
25979,91529
41958,54966
37984,10677
31727,27722
6043,68221
306,25191
31735,48044
7923,7732
49039,85489
1130,15693
6802,58548
29700,77154
37534,23404
590,80837
15965,58076
39485,51659
11678,22462
3451,55005
6311,2829
23359,66241
25846,76112
39117,63189
38578,59977
36550,1085
35506,83828
5455,83329
44869,64625
27215,55997
9168,29909
2278,54898
27535,48859
43380,43592
23190,83621
31512,88065
5437,14559
43010,17532
12861,56759
16958,87410
2847,85207
38513,22548
22133,43881
32120,60635
38091,2330
33429,39903
38153,382
35612,40681
18764,72733
8315,63258
34155,75620
25266,88724
30997,55535
48176,57878
33359,92572
30905,10173
18774,52747
49824,8431
10207,9041
25040,40895
49217,31883
22324,32034
43702,60646
26916,6196
26322,48067
41258,97561
19623,9374
30076,12478
29044,82576
16913,70469
48978,69531
33507,6198
11730,26814
9657,41279
34159,81557
1484,7723
35172,22773
2461,46969
14973,47396
8089,43026
41620,26272
47641,37329
46576,77469
21356,20080
3223,94122
31744,19185
19410,22361
41653,94784
36060,29948
24637,99036
40849,78771
254,35727
41985,53408
19780,44975
4489,58371
34920,16764
27312,80639
25636,13529
45958,55499
14232,21077
31989,6652
7732,1829
45069,90098
791,27283
34697,68446
36016,19836
30747,29839
49336,82122
31848,87030
12436,73890
16511,8839
13131,86598
20165,56997
8396,70556
26633,78079
44413,34661
21824,9788
49778,36996
3293,13493
15137,1553
39857,21765
2650,21919
1483,3579
385,32780
8355,59912
17060,80498
10385,63960
27310,88355
47355,17863
36085,35033
36625,30912
41706,49838
9366,53496
13403,50848
28605,4009
45000,89798
17181,22585
29183,32152
30780,86099
5007,6195
48358,28097
34861,98164
17313,28069
25688,23405
45366,91814
41672,2916
30075,13137
39037,70040
20638,51881
33636,89205
28709,56325
32629,47288
3854,43859
15660,55390
8320,32170
30417,67438
40375,22488
21351,42460
46547,99883
1729,46743
38382,12815
14703,69245
42597,91348
40111,89878
19502,20026
7683,46130
14459,80468
2068,70069
29712,16327
4397,60173
8015,60696
29751,9920
41954,22166
14651,55535
17170,64110
22683,90560
15971,44665
32038,50348
11098,42782
4082,57839
48937,92959
36315,84474
41746,39512
3770,30079
41154,29781
12510,37372
15511,29643
11546,25941
8250,32386
44753,94832
13252,40248
4617,15299
21103,69058
9497,97588
42784,73910
38098,1770
46851,44886
40280,69828
25988,25164
45304,30390
17525,90149
12829,47322
42759,84228
15783,91558
41265,41529
37458,30834
5095,58413
8982,46207
11589,77422
13037,45513
45794,75445
6410,79725
49465,31589
4395,78833
16401,56399
10851,95971
41501,91495
34361,97245
41690,4119
42383,78120
17940,42453
15934,57753
13176,95248
27076,37722
49075,89203
37528,90068
40413,94191
15723,22715
29476,27427
11559,65497
9505,56639
44122,79906
36637,89815
4272,67505
3541,22325
48326,21217
18802,62221
12390,39018
14734,86854
42738,2162
8196,45821
6089,18233
26694,97989
49831,25421
4749,66472
42961,2039
4823,35983
12171,44280
45689,64943
19030,69322
17097,23063
29649,57399
933,3390
3806,52313
28627,18778
28261,32912
32433,45277
35579,69573
7751,64501
39718,46857
26149,96273
14315,57311
17853,43170
17316,74085
7513,5716
21224,72181
1529,70019
41816,52358
40,41838
31359,94373
26098,87679
35650,35468
18364,29717
37268,63860
34900,78569
32434,91277
49591,72055
1965,20401
39213,72372
30214,31134
22404,55258
10516,79213
39790,9651
33414,82862
46903,94883
39763,30394
31767,40956
10305,71448
5320,97765
19035,17608
14575,36079
45308,56265
29075,59809
3737,75139
44125,47894
3208,4614
46339,63142
46305,1885
20579,76457
18946,74898
22410,36826
27204,53187
656,49601
1528,22298
1,89638
17354,87357
919,34099
4794,3924
6725,93636
35998,67016
27247,9379
33512,64219
2003,17198
38753,8568
32788,54891
27084,47691
42714,56039
33083,37530
34683,69911
5141,51903
19438,70609
1505,13312
49269,34291
38133,78678
48002,7808
48082,93283
34866,85751
13419,1687
16223,41092
13734,79568
1954,4173
15817,56437
32563,89595
40083,24125
21305,3361
22184,87725
9530,53255
49892,73564
48133,25643
46807,63437
406,82913
6534,27112
8601,15748
41179,5698
26774,39944
44394,23341
22349,25024
28354,24329
27724,52504
23192,83760
32010,29568
20369,92899
20631,56271
35480,93311
315,69107
24625,92332
49326,69026
7399,31443
34170,18422
17084,83712
23267,27119
10532,34399
41847,94334
38407,78515
29636,67096
45267,27678
27852,31690
15323,13085
10725,59037
19613,46818
23431,60584
40100,1211
10170,76971
42238,53841
32633,40883
37019,45439
48086,41602
19216,14944
21434,11534
38874,93391
44597,44568
17247,23895
29258,20631
24133,47073
19137,93433
37581,94765
22130,8805
34101,6532
15241,17443
10495,56668
38955,6593
42545,91050
31753,20827
31610,36980
17257,17455
27035,64653
29036,71594
12364,24783
24534,66011
1432,68936
23456,15142
15565,47488
44373,63657
42357,82630
13061,85914
14617,99085
1037,71096
42627,12800
15936,20007
21970,98411
20080,87760
31821,3990
45702,10061
22592,57292
40427,2199
1510,45922
47675,73392
19333,64700
44641,38207
23151,63998
28450,52547
12658,2205
10773,88413
35735,58929
24106,47910
1546,23530
11149,6214
1217,19468
29077,43622
39090,57371
34454,50048
11726,83055
41453,8674
35969,80953
48215,92909
17355,25531
14430,54215
3545,76417
37008,56573
48518,42163
1634,91471
23147,84006
43796,69776
29048,98618
47679,80585
1737,81747
11686,3518
15291,22579
21113,95724
6307,12822
12617,80194
47101,333
34725,48344
47965,72077
614,12068
18292,9156
44212,39275
14623,92377
48377,35569
26695,8272
38200,74589
18839,38377
21954,22126
45813,43444
46194,75404
16154,90946
5707,86532
47688,8478
9884,51975
3416,6077
16040,87164
21614,11676
27607,45924
28239,81112
9008,3678
47301,42202
20878,19042
33595,70559
40931,31834
2477,94534
45048,40252
17804,31363
18183,23618
10350,12548
42709,51246
5524,20616
2078,69023
41726,67998
617,51504
39333,15933
24735,32306
46747,6045
42639,98428
27153,83000
41274,57496
43927,26400
25133,67586
23284,31677
2073,44891
30833,7327
29627,84137
42124,7862
36690,40109
24113,39484
33349,79869
28117,46925
35944,64897
49246,95335
41504,43182
47596,55748
3733,5570
11998,74521
36058,39438
3415,91876
20978,17418
17672,61413
41755,8861
36488,71364
10643,43328
40130,69271
45605,67650
35507,41241
16389,59766
39532,78214
40021,54511
7009,59456
46965,28469
42364,83704
10065,97063
32968,56575
6887,42787
16895,40165
4525,33257
49974,24656
37799,49124
9006,49885
4923,32217
3071,12368
48763,84511
44075,22970
37773,40384
10392,25352
9713,90077
25451,1204
17274,58881
43066,29666
34613,40811
33871,89682
11883,82244
11816,60714
41037,71558
7141,17437
20607,78412
15999,8360
23908,62384
34768,37065
3062,71216
46539,59738
31263,89333
26634,84641
982,63385
11407,25038
8194,24000
21741,53523
30642,54469
45840,33686
41693,77041
36727,89787
37698,94920
26870,72584
43984,85750
28707,96157
17535,36122
28580,5946
39609,8307
42321,18072
48509,31473
11248,77901
16147,89873
17339,72987
23176,7475
36626,91150
22499,56434
42478,77229
9030,13681
5414,32511
49307,42772
35988,25342
14916,55757
37,24484
4760,48108
42409,19117
19620,46953
45824,57560
723,63062
42421,23257
21299,39923
46977,71277
34598,46307
12841,9792
49425,63786
47477,25179
36101,74424
21731,54310
40184,30821
18092,48020
3131,91111
28277,19258
862,56985
27201,38412
11963,61938
5343,21797
32449,77777
22866,57096
23586,47303
29532,64646
34335,83803
32981,13685
16044,45308
235,70859
7695,26702
28041,31435
4276,81960
7438,77223
18988,26311
43003,60434
35547,1070
20094,60718
39383,17468
10946,11083
44585,53341
2943,69759
40002,3275
43687,97334
24313,90686
6918,88475
328,67349
7833,95209
46155,11408
47483,71953
41892,34288
39337,50710
44147,7394
12560,19321
27828,39961
29642,23480
15041,97646
25283,14122
43264,44716
34196,74477
38008,53351
20059,39509
6690,86836
25653,6284
4670,74169
9204,1635
2328,85756
33666,19370
23413,76135
39041,3932
3156,29890
43200,27157
48441,87389
42156,52253
40869,75454
30348,43857
49620,78161
30286,19862
36208,13783
7477,68861
32006,62375
27591,51864
23691,43787
27773,32214
48529,80444
41691,68504
19518,36673
39187,92422
4626,8708
13720,16105
15231,46575
27641,60778
34686,85307
23473,8310
12007,98590
31122,15832
13503,72596
13953,99284
18948,63741
8850,29357
25405,15596
4645,86263
44128,7819
42802,90101
46845,17194
45691,67939
9148,83988
32030,99500
22258,2481
48683,48552
8676,17254
19475,77301
13230,39831
12391,66436
19732,21737
34132,80690
31041,75418
45370,33362
20804,13078
29393,59824
1705,33660
37195,86655
49566,26962
48552,26716
32313,88508
28981,10862
39610,62987
46034,96279
44684,626
42140,71448
42797,89726
35687,18483
6953,49754
25571,69870
33931,92463
14251,49830
32331,64375
27902,32045
34438,78318
29185,23507
2519,55740
5159,2984
7076,38069
20886,51754
34773,44719
16840,43540
32413,69848
44343,65067
21848,26792
2411,40742
32064,59896
8007,20823
10890,15828
11179,66331
23717,3799
22266,66935
14012,80294
41299,14924
39515,72693
37998,70113
10752,84404
4336,24030
35808,89731
41692,81600
35965,70847
43818,26903
17276,23948
27375,17912
15585,81284
9203,52355
7706,88623
13111,32270
45870,49442
41029,93197
33244,65821
33237,22782
5751,40803
13929,1662
37419,52348
30975,51873
36013,42961
43594,85573
22526,29772
45127,18995
20825,68153
8608,31206
25983,20782
22458,77377
9138,31081
3552,19799
1025,6442
13224,65189
14652,49573
33103,63636
46585,85338
13370,32185
21554,66957
31332,65093
26527,93387
46255,89808
28141,38198
11885,70786
43928,18774
8829,45856
13613,32369
38100,22000
14065,93298
38785,68522
23531,91644
11025,66009
2251,1726
34036,41214
14254,59859
22848,9475
46431,85128
45808,5537
11392,43816
15937,52492
35208,89896
18929,51386
15878,7935
19726,86767
16018,87086
13896,46942
7470,38490
17450,43245
10623,79887
45078,3411
45306,74648
24554,27508
6466,44302
48705,19010
44667,75314
3321,23310
41838,85078
34059,29522
10018,72882
39746,34510
424,84848
21014,90723
22576,75554
12701,17518
13738,88043
40640,92178
3281,26824
8933,13902
28265,58237
48020,31614
21900,42955
9462,36248
4091,51547
17217,12815
39977,25433
47,32847
41302,70716
49438,35742
29222,66126
9378,61883
18154,107
9702,54308
22009,64561
2498,20625
17041,37733
26430,66147
23872,85095
8368,63293
42184,48523
2715,45863
25995,29399
24168,15764
12522,49162
14437,51229
33479,92750
40923,29434
15066,22565
9050,48764
16608,74411
10833,83453
4462,73338
43321,31040
36267,58880
33660,43994
8220,81084
16329,12915
35326,95535
28274,8793
17490,93875
21263,23138
41106,61993
45681,16346
627,32756
30777,22446
3393,87358
22264,9822
27949,70335
49435,74130
1454,90791
30292,3018
25308,68738
58,36883
20566,73454
45323,20413
28155,26315
45579,12725
30800,14024
35473,76154
21880,14595
8091,87271
31293,61699
22957,52783
23890,42555
23287,56953
11954,24904
43595,7517
1357,96795
40230,3568
46920,36416
42394,58875
6083,33552
8977,7260
4724,97488
16549,63833
10638,62403
34797,83350
42026,31963
44361,35734
1831,18659
39899,81027
18401,52819
14361,22719
4885,15974
30245,90834
23729,61692
39780,13824
36102,98386
25174,10568
42189,62627
7135,86106
39724,70217
38126,98395
5188,6733
17288,77049
32319,70898
5820,95249
13022,79181
21348,86710
26751,27817
16497,81077
24981,43501
641,51532
49941,76700
26223,29026
38967,69687
9060,59644
9337,48657
37093,98288
929,53103
42570,6907
33133,6927
35373,67696
43736,97358
15328,74623
26762,43565
16077,63211
28068,3257
26911,24359
23822,84107
11042,75414
18268,39430
7161,42822
8715,77620
16276,73340
11220,39321
15449,35646
49108,25690
37480,99079
18114,48140
43464,22413
16099,52802
26400,47397
35862,99899
39336,30532
41345,3441
1200,84474
37696,56732
15354,17322
10642,58017
8275,90608
18285,24872
21467,24630
48333,44664
30441,14051
25484,40662
11563,64705
40152,45150
2229,87514
15918,96916
593,97326
21155,95233
977,45276
37223,75939
37946,8151
12748,11057
47149,601
47486,17322
49885,75700
46882,58673
43803,93045
19666,9005
20996,34297
19386,66913
40840,18932
9568,80523
45120,38438
41139,91150
20357,41228
36705,34412
42308,84970
15576,59395
27167,80249
44477,60602
